time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m 
2021-08-06T14:00,24.2,0,0,0,0,0,0,3.1,201
2021-08-06T15:00,26.9,0,0,11,3,14,0,5,210
2021-08-06T16:00,28,0,0,38,9,50,0,7.4,227
2021-08-06T17:00,29,0,0,31,4,46,0,8.1,212
2021-08-06T18:00,29.4,0,0,23,0,38,0,9,203
2021-08-06T19:00,29.5,0,0,26,0,42,4,9,203
2021-08-06T20:00,29.4,0,0,29,0,41,14,10.3,192
2021-08-06T21:00,29.5,0,0,25,0,41,0,11.9,175
2021-08-06T22:00,28.9,0,0,24,2,37,0,9.8,172
2021-08-06T23:00,28.2,0,0,14,4,17,0,11,157
2021-08-07T00:00,26.9,0,0,14,1,22,0,12.1,163
2021-08-07T01:00,26.4,0,0,29,3,23,43,12.3,175
2021-08-07T02:00,26,0,0,38,1,12,98,12.4,190
2021-08-07T03:00,24.8,0,0,40,4,13,95,12.7,205
2021-08-07T04:00,24.5,0,0,37,3,13,89,12.8,218
2021-08-07T05:00,24.1,0,0,33,1,8,90,12.5,226
2021-08-07T06:00,23.6,0,0,32,0,4,100,11.2,230
2021-08-07T07:00,23.2,0,0,33,0,6,99,10.8,233
2021-08-07T08:00,22.9,0,0,41,0,23,91,10,232
2021-08-07T09:00,22.2,0,0,44,0,24,100,9,233
2021-08-07T10:00,22,0,0,69,0,66,99,5,249
2021-08-07T11:00,21.9,0,0,77,0,78,100,7.2,233
2021-08-07T12:00,22.8,0,0,54,0,40,99,5.9,232
2021-08-07T13:00,23.6,0,0,49,0,33,98,7.2,233
2021-08-07T14:00,24.5,0,0,58,0,48,98,8.1,225
2021-08-07T15:00,26.7,0,0,47,0,32,94,6.5,214
2021-08-07T16:00,26.9,0,0,58,0,46,100,9.7,207
2021-08-07T17:00,27.5,0,0,85,0,91,100,9.7,202
2021-08-07T18:00,28.2,0,0,54,0,40,100,8.7,185
2021-08-07T19:00,28.6,0,0,49,0,31,100,11.5,178
2021-08-07T20:00,28.5,0,0,30,0,0,100,13.7,177
2021-08-07T21:00,28,0,0,30,0,0,100,15.9,183
2021-08-07T22:00,27.6,0,0,30,0,0,100,13.1,172
2021-08-07T23:00,27,0,0,31,0,1,100,12.6,178
2021-08-08T00:00,26.2,0,0,42,0,20,99,12.4,188
2021-08-08T01:00,25.5,0,0,49,0,33,98,11,203
2021-08-08T02:00,25.2,0,0,80,0,83,100,8.7,228
2021-08-08T03:00,24.4,0,0,89,0,99,100,8.7,228
2021-08-08T04:00,24.1,0,0,90,0,100,100,10,210
2021-08-08T05:00,23.5,0.1,0.1,89,0,98,100,11.5,200
2021-08-08T06:00,23.2,0.2,0.2,89,0,99,99,10.8,195
2021-08-08T07:00,22.4,0,0,88,0,99,94,6.9,186
2021-08-08T08:00,21.4,0.5,0.5,79,0,98,66,6.6,158
2021-08-08T09:00,20.5,0.4,0.4,65,0,98,21,7.2,153
2021-08-08T10:00,20.8,0,0,83,6,99,60,5.4,42
2021-08-08T11:00,20.8,0,0,91,24,99,34,5.6,27
2021-08-08T12:00,21.2,0,0,74,35,69,4,7.7,28
2021-08-08T13:00,21.5,0,0,88,60,56,0,6.5,34
2021-08-08T14:00,22.2,0,0,100,58,99,0,6.6,45
2021-08-08T15:00,23.1,0,0,100,55,99,17,7.7,41
2021-08-08T16:00,22.9,0,0,100,80,99,18,10.7,45
2021-08-08T17:00,23.4,0,0,100,99,94,2,11.5,41
2021-08-08T18:00,23.6,0,0,100,100,99,37,10,38
2021-08-08T19:00,23.8,0.2,0.2,100,100,99,32,9.3,28
2021-08-08T20:00,24,0,0,100,100,95,36,10.2,32
2021-08-08T21:00,24.2,0,0,100,95,71,13,11.5,44
2021-08-08T22:00,22.4,0,0,100,97,96,28,14.3,39
2021-08-08T23:00,22.2,0,0,100,95,85,34,12.7,35
2021-08-09T00:00,22.2,0,0,100,100,92,82,10.7,20
2021-08-09T01:00,22.3,0,0,100,100,93,91,11.4,13
2021-08-09T02:00,22.5,0,0,100,100,69,74,12.4,17
2021-08-09T03:00,22.3,0,0,100,87,50,70,13.3,19
2021-08-09T04:00,22.1,0,0,100,100,39,84,13.7,18
2021-08-09T05:00,22.1,0,0,100,99,42,95,13.5,16
2021-08-09T06:00,22.1,0,0,100,100,51,90,13.3,13
2021-08-09T07:00,21.8,0,0,100,93,58,27,13.4,14
2021-08-09T08:00,21.9,0,0,100,93,25,5,12.6,13
2021-08-09T09:00,22,0,0,100,98,39,5,12.3,7
2021-08-09T10:00,22.3,0,0,91,72,43,0,11.2,360
2021-08-09T11:00,22.2,0,0,100,87,48,0,11.5,356
2021-08-09T12:00,22.4,0,0,100,87,47,0,12.4,8
2021-08-09T13:00,22.9,0,0,97,88,30,0,14.8,26
2021-08-09T14:00,23.6,0,0,100,98,47,0,13.9,37
2021-08-09T15:00,25.1,0.2,0.2,100,100,58,1,11.8,38
2021-08-09T16:00,25.6,0.2,0.2,100,95,57,48,11.5,39
2021-08-09T17:00,25.4,0,0,100,85,56,81,10.4,44
2021-08-09T18:00,25.7,0.1,0.1,100,72,35,95,9.7,51
2021-08-09T19:00,25.8,0.1,0.1,100,64,38,97,8.3,56
2021-08-09T20:00,25.5,0,0,80,33,36,97,7.3,70
2021-08-09T21:00,25.3,0,0,63,15,36,92,6.6,81
2021-08-09T22:00,24.8,0,0,100,80,34,94,6.8,108
2021-08-09T23:00,24.5,0,0,72,29,31,90,3.8,131
2021-08-10T00:00,24.3,0,0,56,14,27,90,3.6,96
2021-08-10T01:00,24,0,0,33,0,10,89,4,85
2021-08-10T02:00,23.6,0,0,45,5,31,73,3.9,124
2021-08-10T03:00,23,0,0,50,16,26,66,5,150
2021-08-10T04:00,23,0,0,48,24,24,39,5.5,148
2021-08-10T05:00,22.7,0,0,26,9,22,14,4.5,151
2021-08-10T06:00,22.8,0,0,38,16,37,6,4.3,156
2021-08-10T07:00,22.8,0.2,0.2,68,52,33,5,4.2,149
2021-08-10T08:00,22.6,0.4,0.4,94,75,42,5,3.3,131
2021-08-10T09:00,22.3,0.4,0.4,100,87,31,15,4.5,119
2021-08-10T10:00,22.1,0.8,0.8,63,33,54,3,6.1,140
2021-08-10T11:00,22.3,0.7,0.7,47,18,50,1,7.4,151
2021-08-10T12:00,22.8,0.6,0.6,64,44,40,0,6.5,161
2021-08-10T13:00,23.3,0.1,0.1,59,45,30,0,5.9,169
2021-08-10T14:00,24.1,0,0,65,58,22,0,6.6,189
2021-08-10T15:00,25.5,0,0,85,87,12,0,8,188
2021-08-10T16:00,26.2,0,0,80,70,28,0,9.1,187
2021-08-10T17:00,26.8,0,0,100,90,49,0,11.6,196
2021-08-10T18:00,27,0,0,100,98,63,0,11.5,182
2021-08-10T19:00,27.2,0,0,95,74,48,0,11.3,163
2021-08-10T20:00,27.4,0,0,72,59,32,0,12,159
2021-08-10T21:00,28,0,0,43,31,24,1,12.8,169
2021-08-10T22:00,27.1,0.4,0.4,74,23,85,6,9.6,146
2021-08-10T23:00,26,0,0,32,6,21,46,7.7,169
2021-08-11T00:00,24.9,0,0,40,7,21,71,6.7,164
2021-08-11T01:00,24.5,0,0,43,6,21,83,8.7,185
2021-08-11T02:00,24.3,0,0,53,9,26,96,9.2,201
2021-08-11T03:00,24,0,0,53,2,36,99,7.8,193
2021-08-11T04:00,23.9,0,0,31,1,0,100,10.4,194
2021-08-11T05:00,23.8,0,0,35,5,0,100,11.4,198
2021-08-11T06:00,23.9,0,0,60,16,27,98,11.8,203
2021-08-11T07:00,23.8,0,0,61,37,45,1,11.9,209
2021-08-11T08:00,23.6,0,0,48,36,23,5,11.6,216
2021-08-11T09:00,23.5,0,0,46,36,17,12,10.9,224
2021-08-11T10:00,23.5,0,0,37,16,18,40,7.3,250
2021-08-11T11:00,23.4,0,0,54,23,28,54,5.5,203
2021-08-11T12:00,24.1,0,0,44,25,4,62,8.8,189
2021-08-11T13:00,25,0,0,75,57,4,71,11.2,220
2021-08-11T14:00,25.6,0,0,100,83,11,68,12.6,239
2021-08-11T15:00,27.9,0,0,94,76,10,66,12.2,242
2021-08-11T16:00,29.1,0,0,58,36,4,77,11.1,234
2021-08-11T17:00,30.1,0,0,56,36,1,78,10.9,226
2021-08-11T18:00,30.6,0,0,30,5,3,79,12.5,213
2021-08-11T19:00,31.1,0,0,38,13,4,79,13.4,207
2021-08-11T20:00,31.5,0,0,36,12,3,79,12.6,204
2021-08-11T21:00,31.4,0.6,0.6,40,14,3,84,12.5,198
2021-08-11T22:00,29.2,0.5,0.5,35,6,10,78,5.1,172
2021-08-11T23:00,28.5,0,0,39,3,15,90,6.8,183
2021-08-12T00:00,27.3,0,0,35,2,5,99,10.5,229
2021-08-12T01:00,26,0,0,50,1,32,100,9.7,228
2021-08-12T02:00,25.6,0,0,34,0,6,100,8.7,222
2021-08-12T03:00,24.8,0,0,44,0,24,99,9.2,228
2021-08-12T04:00,24.9,0,0,38,0,18,92,10.5,229
2021-08-12T05:00,24.8,0,0,25,0,0,84,10.8,217
2021-08-12T06:00,24.9,0,0,29,0,2,94,11.2,225
2021-08-12T07:00,24.6,0,0,28,0,32,30,12,249
2021-08-12T08:00,24.5,0,0,42,0,54,32,10.5,254
2021-08-12T09:00,24.5,0,0,58,0,79,36,8.9,249
2021-08-12T10:00,23.6,0,0,38,0,39,50,8.9,249
2021-08-12T11:00,23.7,0,0,23,0,16,45,10,240
2021-08-12T12:00,24.9,0,0,32,0,24,59,8.9,243
2021-08-12T13:00,25.5,0,0,33,0,22,66,8.9,256
2021-08-12T14:00,26.8,0,0,38,0,24,77,8,243
2021-08-12T15:00,29.5,0,0,40,0,22,89,9.2,228
2021-08-12T16:00,30.4,0,0,30,0,9,81,11.2,228
2021-08-12T17:00,31.4,0,0,25,0,5,74,13.2,223
2021-08-12T18:00,32.4,0,0,10,0,0,34,16.3,225
2021-08-12T19:00,33,0,0,4,0,1,10,18.3,225
2021-08-12T20:00,33.1,0,0,6,0,0,20,18.4,220
2021-08-12T21:00,33.2,0,0,10,0,0,34,17.3,216
2021-08-12T22:00,31.4,0,0,15,0,2,46,4.4,235
2021-08-12T23:00,30.2,0,0,14,0,5,38,5.2,192
2021-08-13T00:00,29.2,0,0,13,0,6,31,5.4,172
2021-08-13T01:00,28.6,0,0,8,3,7,3,7.9,196
2021-08-13T02:00,28.5,0,0,9,0,9,12,9.7,211
2021-08-13T03:00,27.5,0,0,17,0,17,22,10.5,218
2021-08-13T04:00,27.2,0,0,7,0,10,4,11.5,229
2021-08-13T05:00,27.4,0,0,4,0,3,6,11.3,239
2021-08-13T06:00,26.9,0,0,14,0,2,42,9.8,246
2021-08-13T07:00,26.4,0.5,0.5,23,0,1,75,7.9,246
2021-08-13T08:00,26.2,0,0,27,0,0,89,7,235
2021-08-13T09:00,25.4,0,0,29,0,0,96,6.6,229
2021-08-13T10:00,24.8,0,0,29,0,5,88,4.8,283
2021-08-13T11:00,24.7,0,0,5,0,6,4,4.2,290
2021-08-13T12:00,25.6,0,0,7,0,1,21,3.6,307
2021-08-13T13:00,26.3,0,0,6,0,4,12,4.8,318
2021-08-13T14:00,27.1,0,0,11,0,10,15,4.8,318
2021-08-13T15:00,29,0,0,11,0,13,10,3.4,302
2021-08-13T16:00,30.1,0,0,14,0,22,1,2.9,270
2021-08-13T17:00,31.4,0,0,6,0,10,0,4.1,225
2021-08-13T18:00,32.2,0,0,1,0,2,0,5.9,223
2021-08-13T19:00,32.7,0,0,2,0,2,2,6.9,208
2021-08-13T20:00,33,0,0,1,0,1,0,8.4,190
2021-08-13T21:00,33.1,0,0,6,0,4,11,10.1,176
2021-08-13T22:00,32,0.1,0.1,6,0,5,9,6.9,171
2021-08-13T23:00,31.1,0,0,29,0,43,12,7.6,185
2021-08-14T00:00,29.7,0,0,27,1,31,24,7.1,195
2021-08-14T01:00,29.3,0,0,27,0,19,51,7.5,215
2021-08-14T02:00,29,0,0,33,0,11,89,8.4,230
2021-08-14T03:00,28,0,0,30,0,1,98,8,243
2021-08-14T04:00,27.7,0,0,30,0,0,99,7.8,257
2021-08-14T05:00,27.2,0,0,30,0,2,97,8.3,265
2021-08-14T06:00,26.9,0,0,30,0,12,77,8.4,260
2021-08-14T07:00,27,0,0,20,0,9,48,7.4,256
2021-08-14T08:00,26.6,0,0,11,0,14,8,7,249
2021-08-14T09:00,26.2,0,0,10,0,14,6,6.9,242
2021-08-14T10:00,25.8,0,0,5,0,7,1,5.3,242
2021-08-14T11:00,25.5,0,0,26,0,31,25,7.7,259
2021-08-14T12:00,25.9,0,0,54,3,64,43,8.6,272
2021-08-14T13:00,26.2,0,0,40,1,50,29,9.1,279
2021-08-14T14:00,26.9,0,0,26,0,22,43,8.2,299
2021-08-14T15:00,28.8,0,0,22,0,3,67,7.8,304
2021-08-14T16:00,29.7,0,0,23,2,3,65,7.7,281
2021-08-14T17:00,31.4,0,0,30,9,6,60,7.2,264
2021-08-14T18:00,29.4,3.2,3.2,100,77,36,83,16.1,309
2021-08-14T19:00,29.9,0.1,0.1,99,44,54,91,11.8,322
2021-08-14T20:00,30.7,0,0,53,10,25,98,6.1,310
2021-08-14T21:00,30.6,0,0,38,5,5,100,4.9,287
2021-08-14T22:00,29.6,0,0,96,9,98,98,8.8,325
2021-08-14T23:00,29.2,0,0,92,18,87,79,9.4,342
2021-08-15T00:00,28.2,0,0,70,18,53,72,10.2,342
2021-08-15T01:00,27.4,0,0,70,22,46,75,12.1,348
2021-08-15T02:00,26.3,0,0,52,15,24,79,13.4,352
2021-08-15T03:00,25.1,0,0,50,16,21,77,13.7,355
2021-08-15T04:00,24.7,0,0,58,32,29,40,14,360
2021-08-15T05:00,24,0,0,53,31,28,26,14,1
2021-08-15T06:00,23.6,0,0,36,21,20,18,13.3,360
2021-08-15T07:00,23.1,0,0,29,12,14,32,13.3,358
2021-08-15T08:00,22.6,0,0,17,0,7,43,13.7,2
2021-08-15T09:00,21.7,0,0,25,0,16,50,14,1
2021-08-15T10:00,20.9,0,0,68,0,72,81,12.6,360
2021-08-15T11:00,20.7,0,0,56,0,51,86,13.4,6
2021-08-15T12:00,21.7,0,0,17,0,4,50,14.3,10
2021-08-15T13:00,22.1,0,0,16,0,1,50,13.1,16
2021-08-15T14:00,23.2,0,0,28,0,0,93,10.5,27
2021-08-15T15:00,25,0,0,28,0,0,93,9,37
2021-08-15T16:00,25.7,0,0,29,0,0,97,6.6,41
2021-08-15T17:00,26.1,0,0,27,0,0,90,4.8,48
2021-08-15T18:00,26.3,0,0,28,4,0,81,3.1,54
2021-08-15T19:00,27,0,0,19,0,0,63,2.3,51
2021-08-15T20:00,27.3,0,0,11,0,0,38,2,45
2021-08-15T21:00,27.4,0,0,17,0,0,58,2.6,56
2021-08-15T22:00,26.2,0,0,21,0,0,70,2.2,360
2021-08-15T23:00,25.7,0,0,13,0,0,42,2.1,59
2021-08-16T00:00,24.6,0,0,9,0,1,29,4.2,121
2021-08-16T01:00,23.4,0,0,22,0,0,73,5.6,130
2021-08-16T02:00,23.2,0,0,24,0,1,79,6.1,135
2021-08-16T03:00,22.5,0,0,25,0,1,81,4.2,149
2021-08-16T04:00,22.5,0,0,18,0,5,51,1.5,194
2021-08-16T05:00,22.2,0,0,21,0,12,47,0.5,225
2021-08-16T06:00,22.4,0,0,39,0,27,76,0.5,135
2021-08-16T07:00,22.3,0,0,42,0,26,88,1.5,346
2021-08-16T08:00,21.8,0,0,47,0,31,94,4,355
2021-08-16T09:00,21.2,0.3,0.3,62,1,52,98,5.2,16
2021-08-16T10:00,20.6,0,0,75,0,77,95,5.8,356
2021-08-16T11:00,20.8,0,0,62,0,58,90,7.2,6
2021-08-16T12:00,21.7,0,0,77,0,84,88,6.8,3
2021-08-16T13:00,22.4,0,0,79,0,96,71,6.5,34
2021-08-16T14:00,23.4,0,0,83,0,91,94,6.6,41
2021-08-16T15:00,25,0,0,73,0,75,94,4.8,48
2021-08-16T16:00,25.4,0,0,76,3,74,97,2.6,56
2021-08-16T17:00,26.2,0,0,65,3,57,93,2.3,108
2021-08-16T18:00,26.6,0,0,30,0,4,91,5.4,127
2021-08-16T19:00,26.3,0,0,33,2,4,97,7.5,145
2021-08-16T20:00,25.7,0,0,100,79,33,97,7.4,157
2021-08-16T21:00,25.5,0,0,100,50,55,95,10.1,153
2021-08-16T22:00,25.5,0,0,91,13,87,91,10.3,151
2021-08-16T23:00,25.1,0,0,70,11,60,81,10.6,145
2021-08-17T00:00,24.2,0,0,67,7,53,96,10.4,146
2021-08-17T01:00,23.8,0,0,58,0,48,96,9.2,154
2021-08-17T02:00,23.5,0,0,64,0,58,98,8.4,160
2021-08-17T03:00,23.2,0,0,60,0,51,99,8.1,167
2021-08-17T04:00,23,0,0,81,0,86,97,7.7,169
2021-08-17T05:00,22.9,0,0,73,0,72,98,5.1,172
2021-08-17T06:00,23,0,0,80,1,83,98,4.3,175
2021-08-17T07:00,23.2,1.2,1.2,85,7,82,99,3.3,174
2021-08-17T08:00,22.3,0.2,0.2,74,5,65,100,3.6,143
2021-08-17T09:00,22.3,0.1,0.1,56,0,44,98,4.2,121
2021-08-17T10:00,22.9,0.5,0.5,78,3,76,100,5.4,143
2021-08-17T11:00,23.1,0.6,0.6,71,18,42,100,6,123
2021-08-17T12:00,23.5,0.6,0.6,100,85,61,100,6.9,133
2021-08-17T13:00,24.1,0.6,0.6,88,10,81,100,9.2,154
2021-08-17T14:00,24.8,1.3,1.3,100,94,99,98,8.6,165
2021-08-17T15:00,25.6,1.4,1.4,78,0,85,90,8.7,156
2021-08-17T16:00,26.1,0.5,0.5,100,47,72,67,9.2,154
2021-08-17T17:00,26.4,0.3,0.3,100,62,37,87,10.8,165
2021-08-17T18:00,26.3,0.2,0.2,100,77,41,85,12.1,157
2021-08-17T19:00,26.5,0,0,98,53,34,100,14.5,153
2021-08-17T20:00,26.7,0,0,97,45,45,99,13.8,152
2021-08-17T21:00,26.4,0.2,0.2,96,51,34,100,13.4,149
2021-08-17T22:00,25.7,0.1,0.1,67,35,9,99,12.8,142
2021-08-17T23:00,25.5,0,0,63,26,17,99,11.6,144
2021-08-18T00:00,25,0,0,79,17,57,99,10.6,145
2021-08-18T01:00,24.6,0,0,38,7,3,100,10.4,134
2021-08-18T02:00,24.4,0,0,32,2,0,100,9.9,136
2021-08-18T03:00,24.2,0,0,48,5,23,100,9.8,152
2021-08-18T04:00,24.1,0,0,61,4,46,100,9.3,152
2021-08-18T05:00,23.8,0,0,39,7,4,100,8.7,156
2021-08-18T06:00,23.9,0,0,38,9,0,99,7,159
2021-08-18T07:00,23.7,0,0,53,21,6,100,6.1,152
2021-08-18T08:00,23.7,0,0,100,60,43,98,6.8,148
2021-08-18T09:00,23.5,0,0,100,100,83,74,7.6,149
2021-08-18T10:00,23.8,0,0,100,61,67,64,5.6,130
2021-08-18T11:00,24.1,0,0,100,65,69,77,5.2,124
2021-08-18T12:00,24.5,0,0,48,44,13,3,5.5,122
2021-08-18T13:00,25.3,0,0,100,100,53,50,8.5,152
2021-08-18T14:00,26.1,0,0,100,77,41,99,9.1,146
2021-08-18T15:00,27.1,0.1,0.1,100,66,80,100,10.7,140
2021-08-18T16:00,27.4,0.2,0.2,100,59,87,100,10.7,140
2021-08-18T17:00,27.6,0.3,0.3,100,37,91,100,12.1,143
2021-08-18T18:00,27.5,0.2,0.2,100,54,43,100,12.5,134
2021-08-18T19:00,27.7,0.2,0.2,90,53,20,100,14,138
2021-08-18T20:00,27.7,0.3,0.3,80,36,30,100,15.3,141
2021-08-18T21:00,27.9,0.5,0.5,100,62,24,98,16.9,142
2021-08-18T22:00,27.2,0,0,100,49,55,93,13.7,125
2021-08-18T23:00,26.9,0,0,98,46,49,90,11.5,131
2021-08-19T00:00,26.5,0,0,92,39,44,100,14.3,129
2021-08-19T01:00,26.4,0,0,88,52,19,100,15.8,131
2021-08-19T02:00,26.3,0.2,0.2,74,21,41,100,16.8,137
2021-08-19T03:00,26.2,0.7,0.7,100,69,76,100,18.2,146
2021-08-19T04:00,26.1,0.8,0.8,100,98,47,100,18.2,153
2021-08-19T05:00,25.5,0.8,0.8,100,96,53,100,18,160
2021-08-19T06:00,25.3,1.5,1.5,100,99,42,100,18.7,164
2021-08-19T07:00,25.1,1.4,1.4,100,86,31,100,19.4,170
2021-08-19T08:00,25,1.5,1.5,100,100,25,100,18.1,175
2021-08-19T09:00,24.9,1.7,1.7,100,100,23,100,16.2,181
2021-08-19T10:00,25,0.8,0.8,100,50,46,100,14.8,206
2021-08-19T11:00,25.2,0.2,0.2,73,32,23,100,14.7,208
2021-08-19T12:00,25.5,0.2,0.2,86,61,1,100,14.3,219
2021-08-19T13:00,26.1,0.1,0.1,100,88,1,100,15.3,223
2021-08-19T14:00,26.5,0,0,92,69,0,99,18.7,230
2021-08-19T15:00,27.4,0,0,74,48,3,98,21.8,239
2021-08-19T16:00,28.1,0.1,0.1,100,84,21,100,20.2,239
2021-08-19T17:00,28.6,0.1,0.1,100,68,42,100,21.5,247
2021-08-19T18:00,28.7,0.1,0.1,90,40,40,100,20.5,255
2021-08-19T19:00,28.7,0,0,100,36,65,98,20.5,259
2021-08-19T20:00,29.2,0,0,77,28,36,100,18.1,263
2021-08-19T21:00,29.4,0,0,72,24,36,96,18.4,266
2021-08-19T22:00,29.1,0,0,48,5,24,97,14.1,264
2021-08-19T23:00,28.8,0,0,27,0,2,86,12.7,262
2021-08-20T00:00,27.9,0,0,33,7,10,70,12.3,263
2021-08-20T01:00,27.2,0,0,31,12,15,37,11.2,270
2021-08-20T02:00,26.8,0,0,13,3,8,17,10.4,272
2021-08-20T03:00,25.8,0,0,23,6,7,43,10.1,274
2021-08-20T04:00,25.6,0,0,14,1,4,35,10.8,285
2021-08-20T05:00,25,0,0,10,0,2,28,11.3,292
2021-08-20T06:00,24.8,0,0,27,0,23,44,10.9,297
2021-08-20T07:00,24.5,0,0,58,0,53,88,10.5,301
2021-08-20T08:00,24.2,0,0,79,0,82,100,10,296
2021-08-20T09:00,23.9,0,0,67,0,67,90,10.3,299
2021-08-20T10:00,23.7,0,0,69,0,65,100,7.3,303
2021-08-20T11:00,23.7,0,0,38,0,13,100,8,297
2021-08-20T12:00,24.4,0,0,49,5,24,100,6.4,317
2021-08-20T13:00,24.8,0,0,66,8,48,100,6.9,332
2021-08-20T14:00,25,0.3,0.3,95,18,81,100,8.2,337
2021-08-20T15:00,25.7,0,0,100,32,83,100,8.4,335
2021-08-20T16:00,26,0,0,100,50,75,100,8.4,335
2021-08-20T17:00,26,0,0,100,35,81,100,7.1,330
2021-08-20T18:00,26.4,0,0,100,33,96,98,6.2,324
2021-08-20T19:00,26.4,0,0,100,31,99,98,6.2,306
2021-08-20T20:00,26.6,0.2,0.2,100,57,90,100,6,303
2021-08-20T21:00,27.1,0.3,0.3,100,60,96,98,4.9,306
2021-08-20T22:00,26.7,0,0,86,3,89,100,3.5,336
2021-08-20T23:00,26.2,0.1,0.1,94,8,98,93,3.4,288
2021-08-21T00:00,25.5,0.2,0.2,100,28,98,95,1.9,248
2021-08-21T01:00,25.2,0,0,96,10,100,91,2.6,214
2021-08-21T02:00,24.6,0,0,73,4,78,75,3.8,221
2021-08-21T03:00,23.8,0,0,40,4,22,76,4.6,225
2021-08-21T04:00,23.5,0,0,33,9,1,81,5,249
2021-08-21T05:00,23.1,0,0,74,63,5,47,5,249
2021-08-21T06:00,23.1,0,0,41,9,17,77,4.7,270
2021-08-21T07:00,23,0,0,58,20,21,92,3.3,276
2021-08-21T08:00,22.9,0,0,80,50,13,90,2.5,180
2021-08-21T09:00,22.9,0,0,61,27,14,93,3.7,169
2021-08-21T10:00,22.5,0,0,86,58,15,82,3,104
2021-08-21T11:00,22.6,0,0,100,98,20,36,3.3,77
2021-08-21T12:00,23.3,0,0,91,59,55,17,4.5,76
2021-08-21T13:00,24.3,0,0,83,25,97,7,5.2,124
2021-08-21T14:00,25,0,0,87,18,98,41,6.5,146
2021-08-21T15:00,26.6,0,0,89,13,82,94,5.1,135
2021-08-21T16:00,27,0,0,39,10,0,99,7.4,133
2021-08-21T17:00,27.4,0,0,55,28,0,100,8.8,125
2021-08-21T18:00,27.2,0,0,54,25,2,100,10.2,122
2021-08-21T19:00,27.2,0.1,0.1,62,23,18,100,12.5,129
2021-08-21T20:00,27.4,0.2,0.2,70,22,34,100,12.1,127
2021-08-21T21:00,27.2,0.2,0.2,47,15,7,98,10,116
2021-08-21T22:00,26.9,0.2,0.2,84,38,34,99,5.8,86
2021-08-21T23:00,26.5,0.5,0.5,100,60,56,98,5.4,90
2021-08-22T00:00,25.8,0.5,0.5,100,72,41,97,6.8,72
2021-08-22T01:00,25.1,0.6,0.6,93,44,44,91,7.4,61
2021-08-22T02:00,24.8,0.3,0.3,67,37,25,63,8.7,45
2021-08-22T03:00,24.3,0,0,53,20,44,29,8.4,43
2021-08-22T04:00,24.1,0.4,0.4,100,68,46,85,8.3,34
2021-08-22T05:00,23.9,0.2,0.2,100,100,17,97,8.4,31
2021-08-22T06:00,23.8,0.2,0.2,100,100,27,100,9.2,26
2021-08-22T07:00,23.9,2.2,2.2,100,99,29,100,9.6,13
2021-08-22T08:00,23.9,0.6,0.6,100,93,66,100,10.1,2
2021-08-22T09:00,23.8,0.4,0.4,100,98,95,100,11.2,358
2021-08-22T10:00,23.9,0.7,0.7,100,60,88,99,7.4,337
2021-08-22T11:00,23.9,0.6,0.6,100,56,89,100,10.6,332
2021-08-22T12:00,23.8,1.4,1.4,100,41,100,100,11.6,334
2021-08-22T13:00,23.8,2.4,2.4,100,29,100,100,13,332
2021-08-22T14:00,23.8,1.8,1.8,100,31,90,100,14.4,328
2021-08-22T15:00,24.5,1.7,1.7,96,14,89,100,14.8,315
2021-08-22T16:00,24.2,3.1,3.1,95,5,100,100,12.7,299
2021-08-22T17:00,24.4,4.5,4.5,98,12,95,100,13,284
2021-08-22T18:00,24.2,4,4,99,24,79,100,15.8,282
2021-08-22T19:00,24,7.1,7.1,100,45,100,100,17.1,277
2021-08-22T20:00,24.1,6.4,6.4,100,46,99,96,18.1,275
2021-08-22T21:00,23.9,6.3,6.3,100,53,92,97,18,271
2021-08-22T22:00,23.4,7.1,7.1,100,51,98,86,12.8,259
2021-08-22T23:00,23.2,6.7,6.7,90,7,95,90,13.5,241
2021-08-23T00:00,23,4.7,4.7,100,25,99,95,15,226
2021-08-23T01:00,22.9,3.9,3.9,89,18,75,91,15,228
2021-08-23T02:00,22.7,4.3,4.3,58,16,28,88,15.3,223
2021-08-23T03:00,22.6,5,5,70,38,26,66,15.9,218
2021-08-23T04:00,22.6,5.6,5.6,95,49,59,53,16.1,209
2021-08-23T05:00,22.6,5.3,5.3,100,97,60,50,17.9,199
2021-08-23T06:00,22.5,4.7,4.7,100,100,96,46,20,194
2021-08-23T07:00,22.5,1.8,1.8,100,76,99,65,20.8,194
2021-08-23T08:00,22.6,1.4,1.4,100,68,99,76,19.9,193
2021-08-23T09:00,22.6,1.5,1.5,100,73,98,92,20.5,190
2021-08-23T10:00,22.8,2.5,2.5,100,100,100,97,19.5,184
2021-08-23T11:00,22.8,3.3,3.3,100,100,100,89,20.3,186
2021-08-23T12:00,22.7,4.1,4.1,100,100,93,62,19.2,193
2021-08-23T13:00,22.7,2.7,2.7,100,100,61,35,18.6,212
2021-08-23T14:00,22.9,1.3,1.3,100,84,41,10,18.2,219
2021-08-23T15:00,24.4,0.7,0.7,59,46,27,6,16.1,220
2021-08-23T16:00,25.3,0.2,0.2,69,63,16,10,14.5,215
2021-08-23T17:00,26.6,0.1,0.1,100,83,55,9,15.5,226
2021-08-23T18:00,27.4,0.1,0.1,100,64,90,13,14,241
